year,month,day,extent,missing,date
2021,10,26,8.094,0,2021-10-26
2021,10,27,8.135,0,2021-10-27
2021,10,28,8.203,0,2021-10-28
2021,10,29,8.301,0,2021-10-29
2021,10,30,8.406,0,2021-10-30
2021,10,31,8.461,0,2021-10-31
2021,11,1,8.648,0,2021-11-01
2021,11,2,8.705,0,2021-11-02
2021,11,3,8.703,0,2021-11-03
2021,11,4,8.716,0,2021-11-04
2021,11,5,8.793,0,2021-11-05
2021,11,6,8.957,0,2021-11-06
2021,11,7,9.021,0,2021-11-07
2021,11,8,9.138,0,2021-11-08
2021,11,9,9.266,0,2021-11-09
2021,11,10,9.394,0,2021-11-10
2021,11,11,9.434,0,2021-11-11
2021,11,12,9.526,0,2021-11-12
2021,11,13,9.681,0,2021-11-13
2021,11,14,9.786,0,2021-11-14
2021,11,15,9.888,0,2021-11-15
2021,11,16,9.991,0,2021-11-16
2021,11,17,10.077,0,2021-11-17
2021,11,18,10.106,0,2021-11-18
2021,11,19,10.211,0,2021-11-19
2021,11,20,10.227,0,2021-11-20
2021,11,21,10.325,0,2021-11-21
2021,11,22,10.454,0,2021-11-22
2021,11,23,10.571,0,2021-11-23
2021,11,24,10.52,0,2021-11-24
2021,11,25,10.59,0,2021-11-25
2021,11,26,10.672,0,2021-11-26
2021,11,27,10.763,0,2021-11-27
2021,11,28,10.868,0,2021-11-28
2021,11,29,10.894,0,2021-11-29
2021,11,30,10.982,0,2021-11-30
2021,12,1,11.287,0,2021-12-01
2021,12,2,11.374,0,2021-12-02
2021,12,3,11.31,0,2021-12-03
2021,12,4,11.322,0,2021-12-04
2021,12,5,11.331,0,2021-12-05
2021,12,6,11.334,0,2021-12-06
2021,12,7,11.432,0,2021-12-07
2021,12,8,11.467,0,2021-12-08
2021,12,9,11.586,0,2021-12-09
2021,12,10,11.613,0,2021-12-10
2021,12,11,11.731,0,2021-12-11
2021,12,12,11.862,0,2021-12-12
2021,12,13,11.947,0,2021-12-13
2021,12,14,12.022,0,2021-12-14
2021,12,15,12.021,0,2021-12-15
2021,12,16,12.015,0,2021-12-16
2021,12,17,12.23,0,2021-12-17
2021,12,18,12.265,0,2021-12-18
2021,12,19,12.269,0,2021-12-19
2021,12,20,12.417,0,2021-12-20
2021,12,21,12.601,0,2021-12-21
2021,12,22,12.7,0,2021-12-22
2021,12,23,12.805,0,2021-12-23
2021,12,24,12.858,0,2021-12-24
2021,12,25,12.868,0,2021-12-25
2021,12,26,12.867,0,2021-12-26
2021,12,27,12.95,0,2021-12-27
2021,12,28,12.976,0,2021-12-28
2021,12,29,12.99,0,2021-12-29
2021,12,30,13.09,0,2021-12-30
2021,12,31,13.166,0,2021-12-31
2022,1,1,13.291,0,2022-01-01
2022,1,2,13.392,0,2022-01-02
2022,1,3,13.354,0,2022-01-03
2022,1,4,13.44,0,2022-01-04
2022,1,5,13.496,0,2022-01-05
2022,1,6,13.573,0,2022-01-06
2022,1,7,13.591,0,2022-01-07
2022,1,8,13.676,0,2022-01-08
2022,1,9,13.668,0,2022-01-09
2022,1,10,13.651,0,2022-01-10
2022,1,11,13.726,0,2022-01-11
2022,1,12,13.758,0,2022-01-12
2022,1,13,13.749,0,2022-01-13
2022,1,14,13.796,0,2022-01-14
2022,1,15,13.889,0,2022-01-15
2022,1,16,13.9,0,2022-01-16
2022,1,17,13.902,0,2022-01-17
2022,1,18,14.043,0,2022-01-18
2022,1,19,14.015,0,2022-01-19
2022,1,20,14.02,0,2022-01-20
2022,1,21,14.121,0,2022-01-21
2022,1,22,14.117,0,2022-01-22
2022,1,23,14.145,0,2022-01-23
2022,1,24,14.061,0,2022-01-24
2022,1,25,13.998,0,2022-01-25
2022,1,26,14.056,0,2022-01-26
2022,1,27,14.161,0,2022-01-27
2022,1,28,14.244,0,2022-01-28
2022,1,29,14.332,0,2022-01-29
2022,1,30,14.472,0,2022-01-30
2022,1,31,14.382,0,2022-01-31
2022,2,1,14.393,0,2022-02-01
2022,2,2,14.45,0,2022-02-02
2022,2,3,14.538,0,2022-02-03
2022,2,4,14.539,0,2022-02-04
2022,2,5,14.549,0,2022-02-05
2022,2,6,14.491,0,2022-02-06
2022,2,7,14.424,0,2022-02-07
2022,2,8,14.472,0,2022-02-08
2022,2,9,14.4,0,2022-02-09
2022,2,10,14.372,0,2022-02-10
2022,2,11,14.393,0,2022-02-11
2022,2,12,14.463,0,2022-02-12
2022,2,13,14.492,0,2022-02-13
2022,2,14,14.643,0,2022-02-14
2022,2,15,14.61,0,2022-02-15
2022,2,16,14.645,0,2022-02-16
2022,2,17,14.658,0,2022-02-17
2022,2,18,14.717,0,2022-02-18
2022,2,19,14.729,0,2022-02-19
2022,2,20,14.759,0,2022-02-20
2022,2,21,14.94,0,2022-02-21
2022,2,22,14.847,0,2022-02-22
2022,2,23,14.843,0,2022-02-23
2022,2,24,14.772,0,2022-02-24
2022,2,25,14.804,0,2022-02-25
2022,2,26,14.753,0,2022-02-26
2022,2,27,14.724,0,2022-02-27
2022,2,28,14.705,0,2022-02-28
2022,3,1,14.71,0,2022-03-01
2022,3,2,14.799,0,2022-03-02
2022,3,3,14.731,0,2022-03-03
2022,3,4,14.726,0,2022-03-04
2022,3,5,14.808,0,2022-03-05
2022,3,6,14.769,0,2022-03-06
2022,3,7,14.791,0,2022-03-07
2022,3,8,14.779,0,2022-03-08
2022,3,9,14.703,0,2022-03-09
2022,3,10,14.704,0,2022-03-10
2022,3,11,14.597,0,2022-03-11
2022,3,12,14.62,0,2022-03-12
2022,3,13,14.589,0,2022-03-13
2022,3,14,14.516,0,2022-03-14
2022,3,15,14.48,0,2022-03-15
2022,3,16,14.483,0,2022-03-16
2022,3,17,14.484,0,2022-03-17
2022,3,18,14.49,0,2022-03-18
2022,3,19,14.538,0,2022-03-19
2022,3,20,14.552,0,2022-03-20
2022,3,21,14.51,0,2022-03-21
2022,3,22,14.457,0,2022-03-22
2022,3,23,14.41,0,2022-03-23
2022,3,24,14.421,0,2022-03-24
2022,3,25,14.608,0,2022-03-25
2022,3,26,14.587,0,2022-03-26
2022,3,27,14.583,0,2022-03-27
2022,3,28,14.539,0,2022-03-28
2022,3,29,14.469,0,2022-03-29
2022,3,30,14.386,0,2022-03-30
2022,3,31,14.321,0,2022-03-31
2022,4,1,14.345,0,2022-04-01
2022,4,2,14.378,0,2022-04-02
2022,4,3,14.337,0,2022-04-03
2022,4,4,14.372,0,2022-04-04
2022,4,5,14.32,0,2022-04-05
2022,4,6,14.257,0,2022-04-06
2022,4,7,14.282,0,2022-04-07
2022,4,8,14.377,0,2022-04-08
2022,4,9,14.365,0,2022-04-09
2022,4,10,14.293,0,2022-04-10
2022,4,11,14.154,0,2022-04-11
2022,4,12,14.046,0,2022-04-12
2022,4,13,13.994,0,2022-04-13
2022,4,14,14.028,0,2022-04-14
2022,4,15,13.998,0,2022-04-15
2022,4,16,13.96,0,2022-04-16
2022,4,17,13.911,0,2022-04-17
2022,4,18,13.881,0,2022-04-18
2022,4,19,13.854,0,2022-04-19
2022,4,20,13.828,0,2022-04-20
2022,4,21,13.756,0,2022-04-21
2022,4,22,13.761,0,2022-04-22
2022,4,23,13.729,0,2022-04-23
2022,4,24,13.793,0,2022-04-24
2022,4,25,13.699,0,2022-04-25
2022,4,26,13.688,0,2022-04-26
2022,4,27,13.629,0,2022-04-27
2022,4,28,13.58,0,2022-04-28
2022,4,29,13.498,0,2022-04-29
2022,4,30,13.466,0,2022-04-30
2022,5,1,13.387,0,2022-05-01
2022,5,2,13.331,0,2022-05-02
2022,5,3,13.291,0,2022-05-03
2022,5,4,13.259,0,2022-05-04
2022,5,5,13.238,0,2022-05-05
2022,5,6,13.235,0,2022-05-06
2022,5,7,13.235,0,2022-05-07
2022,5,8,13.16,0,2022-05-08
2022,5,9,13.168,0,2022-05-09
2022,5,10,13.109,0,2022-05-10
2022,5,11,13.119,0,2022-05-11
2022,5,12,13.057,0,2022-05-12
2022,5,13,12.986,0,2022-05-13
2022,5,14,13.032,0,2022-05-14
2022,5,15,12.984,0,2022-05-15
2022,5,16,12.933,0,2022-05-16
2022,5,17,12.936,0,2022-05-17
2022,5,18,12.873,0,2022-05-18
2022,5,19,12.763,0,2022-05-19
2022,5,20,12.712,0,2022-05-20
2022,5,21,12.694,0,2022-05-21
2022,5,22,12.647,0,2022-05-22
2022,5,23,12.652,0,2022-05-23
2022,5,24,12.584,0,2022-05-24
2022,5,25,12.567,0,2022-05-25
2022,5,26,12.455,0,2022-05-26
2022,5,27,12.415,0,2022-05-27
2022,5,28,12.418,0,2022-05-28
2022,5,29,12.369,0,2022-05-29
2022,5,30,12.333,0,2022-05-30
2022,5,31,12.297,0,2022-05-31
2022,6,1,12.064,0,2022-06-01
2022,6,2,11.975,0,2022-06-02
2022,6,3,11.952,0,2022-06-03
2022,6,4,11.812,0,2022-06-04
2022,6,5,11.707,0,2022-06-05
2022,6,6,11.644,0,2022-06-06
2022,6,7,11.566,0,2022-06-07
2022,6,8,11.498,0,2022-06-08
2022,6,9,11.405,0,2022-06-09
2022,6,10,11.351,0,2022-06-10
2022,6,11,11.275,0,2022-06-11
2022,6,12,11.159,0,2022-06-12
2022,6,13,11.104,0,2022-06-13
2022,6,14,11.029,0,2022-06-14
2022,6,15,10.93,0,2022-06-15
2022,6,16,10.88,0,2022-06-16
2022,6,17,10.82,0,2022-06-17
2022,6,18,10.617,0,2022-06-18
2022,6,19,10.566,0,2022-06-19
2022,6,20,10.468,0,2022-06-20
2022,6,21,10.391,0,2022-06-21
2022,6,22,10.307,0,2022-06-22
2022,6,23,10.202,0,2022-06-23
2022,6,24,10.134,0,2022-06-24
2022,6,25,10.043,0,2022-06-25
2022,6,26,9.961,0,2022-06-26
2022,6,27,9.91,0,2022-06-27
2022,6,28,9.878,0,2022-06-28
2022,6,29,9.864,0,2022-06-29
2022,6,30,9.753,0,2022-06-30
2022,7,1,9.56,0,2022-07-01
2022,7,2,9.541,0,2022-07-02
2022,7,3,9.455,0,2022-07-03
2022,7,4,9.299,0,2022-07-04
2022,7,5,9.14,0,2022-07-05
2022,7,6,9.143,0,2022-07-06
2022,7,7,9.121,0,2022-07-07
2022,7,8,9.012,0,2022-07-08
2022,7,9,8.927,0,2022-07-09
2022,7,10,8.818,0,2022-07-10
2022,7,11,8.788,0,2022-07-11
2022,7,12,8.724,0,2022-07-12
2022,7,13,8.66,0,2022-07-13
2022,7,14,8.597,0,2022-07-14
2022,7,15,8.528,0,2022-07-15
2022,7,16,8.395,0,2022-07-16
2022,7,17,8.304,0,2022-07-17
2022,7,18,8.166,0,2022-07-18
2022,7,19,8.037,0,2022-07-19
2022,7,20,7.977,0,2022-07-20
2022,7,21,7.929,0,2022-07-21
2022,7,22,7.748,0,2022-07-22
2022,7,23,7.612,0,2022-07-23
2022,7,24,7.545,0,2022-07-24
2022,7,25,7.433,0,2022-07-25
2022,7,26,7.276,0,2022-07-26
2022,7,27,7.168,0,2022-07-27
2022,7,28,7.06,0,2022-07-28
2022,7,29,7.036,0,2022-07-29
2022,7,30,7.015,0,2022-07-30
2022,7,31,6.89,0,2022-07-31
2022,8,1,6.839,0,2022-08-01
2022,8,2,6.747,0,2022-08-02
2022,8,3,6.697,0,2022-08-03
2022,8,4,6.602,0,2022-08-04
2022,8,5,6.566,0,2022-08-05
2022,8,6,6.486,0,2022-08-06
2022,8,7,6.459,0,2022-08-07
2022,8,8,6.43,0,2022-08-08
2022,8,9,6.39,0,2022-08-09
2022,8,10,6.307,0,2022-08-10
2022,8,11,6.25,0,2022-08-11
2022,8,12,6.173,0,2022-08-12
2022,8,13,6.076,0,2022-08-13
2022,8,14,5.982,0,2022-08-14
2022,8,15,5.99,0,2022-08-15
2022,8,16,6.01,0,2022-08-16
2022,8,17,6.007,0,2022-08-17
2022,8,18,5.909,0,2022-08-18
2022,8,19,5.805,0,2022-08-19
2022,8,20,5.787,0,2022-08-20
2022,8,21,5.717,0,2022-08-21
2022,8,22,5.608,0,2022-08-22
2022,8,23,5.521,0,2022-08-23
2022,8,24,5.443,0,2022-08-24
2022,8,25,5.352,0,2022-08-25
2022,8,26,5.287,0,2022-08-26
2022,8,27,5.222,0,2022-08-27
2022,8,28,5.223,0,2022-08-28
2022,8,29,5.226,0,2022-08-29
2022,8,30,5.181,0,2022-08-30
2022,8,31,5.143,0,2022-08-31
2022,9,1,5.073,0,2022-09-01
2022,9,2,5.048,0,2022-09-02
2022,9,3,5.006,0,2022-09-03
2022,9,4,4.908,0,2022-09-04
2022,9,5,4.9,0,2022-09-05
2022,9,6,4.866,0,2022-09-06
2022,9,7,4.886,0,2022-09-07
2022,9,8,4.916,0,2022-09-08
2022,9,9,4.911,0,2022-09-09
2022,9,10,4.854,0,2022-09-10
2022,9,11,4.821,0,2022-09-11
2022,9,12,4.761,0,2022-09-12
2022,9,13,4.748,0,2022-09-13
2022,9,14,4.728,0,2022-09-14
2022,9,15,4.692,0,2022-09-15
2022,9,16,4.718,0,2022-09-16
2022,9,17,4.699,0,2022-09-17
2022,9,18,4.703,0,2022-09-18
2022,9,19,4.706,0,2022-09-19
2022,9,20,4.779,0,2022-09-20
2022,9,21,4.851,0,2022-09-21
2022,9,22,4.845,0,2022-09-22
2022,9,23,4.908,0,2022-09-23
2022,9,24,4.955,0,2022-09-24
2022,9,25,5.043,0,2022-09-25
2022,9,26,4.994,0,2022-09-26
2022,9,27,5.079,0,2022-09-27
2022,9,28,5.119,0,2022-09-28
2022,9,29,5.179,0,2022-09-29
2022,9,30,5.212,0,2022-09-30
2022,10,1,5.319,0,2022-10-01
2022,10,2,5.405,0,2022-10-02
2022,10,3,5.48,0,2022-10-03
2022,10,4,5.495,0,2022-10-04
2022,10,5,5.551,0,2022-10-05
2022,10,6,5.626,0,2022-10-06
2022,10,7,5.595,0,2022-10-07
2022,10,8,5.659,0,2022-10-08
2022,10,9,5.725,0,2022-10-09
2022,10,10,5.808,0,2022-10-10
2022,10,11,5.935,0,2022-10-11
2022,10,12,6.072,0,2022-10-12
2022,10,13,6.193,0,2022-10-13
2022,10,14,6.326,0,2022-10-14
2022,10,15,6.443,0,2022-10-15
2022,10,16,6.466,0,2022-10-16
2022,10,17,6.732,0,2022-10-17
2022,10,18,6.9,0,2022-10-18
2022,10,19,6.954,0,2022-10-19
2022,10,20,6.959,0,2022-10-20
2022,10,21,6.966,0,2022-10-21
2022,10,22,7.103,0,2022-10-22
2022,10,23,7.265,0,2022-10-23
2022,10,24,7.412,0,2022-10-24
2022,10,25,7.658,0,2022-10-25
2022,10,26,7.822,0,2022-10-26
2022,10,27,8.011,0,2022-10-27
2022,10,28,8.181,0,2022-10-28
2022,10,29,8.305,0,2022-10-29
2022,10,30,8.473,0,2022-10-30
2022,10,31,8.539,0,2022-10-31
2022,11,1,8.699,0,2022-11-01
2022,11,2,8.817,0,2022-11-02
2022,11,3,8.942,0,2022-11-03
2022,11,4,9.022,0,2022-11-04
2022,11,5,9.062,0,2022-11-05
2022,11,6,9.186,0,2022-11-06
2022,11,7,9.272,0,2022-11-07
2022,11,8,9.31,0,2022-11-08
2022,11,9,9.297,0,2022-11-09
2022,11,10,9.391,0,2022-11-10
2022,11,11,9.487,0,2022-11-11
2022,11,12,9.56,0,2022-11-12
2022,11,13,9.617,0,2022-11-13
2022,11,14,9.636,0,2022-11-14
2022,11,15,9.724,0,2022-11-15
2022,11,16,9.803,0,2022-11-16
2022,11,17,9.775,0,2022-11-17
2022,11,18,9.809,0,2022-11-18
2022,11,19,9.9,0,2022-11-19
2022,11,20,10.028,0,2022-11-20
2022,11,21,10.09,0,2022-11-21
2022,11,22,10.197,0,2022-11-22
2022,11,23,10.244,0,2022-11-23
2022,11,24,10.255,0,2022-11-24
2022,11,25,10.281,0,2022-11-25
2022,11,26,10.347,0,2022-11-26
2022,11,27,10.419,0,2022-11-27
2022,11,28,10.489,0,2022-11-28
2022,11,29,10.554,0,2022-11-29
2022,11,30,10.545,0,2022-11-30
2022,12,1,10.692,0,2022-12-01
2022,12,2,10.582,0,2022-12-02
2022,12,3,10.733,0,2022-12-03
2022,12,4,10.916,0,2022-12-04
2022,12,5,10.84,0,2022-12-05
2022,12,6,10.952,0,2022-12-06
2022,12,7,11.233,0,2022-12-07
2022,12,8,11.452,0,2022-12-08
2022,12,9,11.566,0,2022-12-09
2022,12,10,11.692,0,2022-12-10
2022,12,11,11.726,0,2022-12-11
2022,12,12,11.852,0,2022-12-12
2022,12,13,12.012,0,2022-12-13
2022,12,14,12.048,0,2022-12-14
2022,12,15,12.112,0,2022-12-15
2022,12,16,12,0,2022-12-16
2022,12,17,12.071,0,2022-12-17
2022,12,18,12.153,0,2022-12-18
2022,12,19,12.232,0,2022-12-19
2022,12,20,12.283,0,2022-12-20
2022,12,21,12.346,0,2022-12-21
2022,12,22,12.505,0,2022-12-22
2022,12,23,12.503,0,2022-12-23
2022,12,24,12.458,0,2022-12-24
2022,12,25,12.411,0,2022-12-25
2022,12,26,12.494,0,2022-12-26
2022,12,27,12.492,0,2022-12-27
2022,12,28,12.52,0,2022-12-28
2022,12,29,12.585,0,2022-12-29
2022,12,30,12.575,0,2022-12-30
2022,12,31,12.614,0,2022-12-31
2023,1,1,12.709,0,2023-01-01
2023,1,2,12.761,0,2023-01-02
2023,1,3,12.783,0,2023-01-03
2023,1,4,12.85,0,2023-01-04
2023,1,5,12.922,0,2023-01-05
2023,1,6,12.924,0,2023-01-06
2023,1,7,13.036,0,2023-01-07
2023,1,8,13.184,0,2023-01-08
2023,1,9,13.237,0,2023-01-09
2023,1,10,13.221,0,2023-01-10
2023,1,11,13.237,0,2023-01-11
2023,1,12,13.262,0,2023-01-12
2023,1,13,13.453,0,2023-01-13
2023,1,14,13.422,0,2023-01-14
2023,1,15,13.428,0,2023-01-15
2023,1,16,13.503,0,2023-01-16
2023,1,17,13.529,0,2023-01-17
2023,1,18,13.505,0,2023-01-18
2023,1,19,13.573,0,2023-01-19
2023,1,20,13.511,0,2023-01-20
2023,1,21,13.559,0,2023-01-21
2023,1,22,13.54,0,2023-01-22
2023,1,23,13.617,0,2023-01-23
2023,1,24,13.69,0,2023-01-24
2023,1,25,13.726,0,2023-01-25
2023,1,26,13.721,0,2023-01-26
2023,1,27,13.705,0,2023-01-27
2023,1,28,13.698,0,2023-01-28
2023,1,29,13.643,0,2023-01-29
2023,1,30,13.673,0,2023-01-30
2023,1,31,13.663,0,2023-01-31
2023,2,1,13.781,0,2023-02-01
2023,2,2,13.914,0,2023-02-02
2023,2,3,13.93,0,2023-02-03
2023,2,4,13.977,0,2023-02-04
2023,2,5,14.033,0,2023-02-05
2023,2,6,14.027,0,2023-02-06
2023,2,7,14.107,0,2023-02-07
2023,2,8,14.061,0,2023-02-08
2023,2,9,14.047,0,2023-02-09
2023,2,10,14.016,0,2023-02-10
2023,2,11,14.051,0,2023-02-11
2023,2,12,14.103,0,2023-02-12
2023,2,13,14.149,0,2023-02-13
2023,2,14,14.271,0,2023-02-14
2023,2,15,14.328,0,2023-02-15
2023,2,16,14.301,0,2023-02-16
2023,2,17,14.26,0,2023-02-17
2023,2,18,14.237,0,2023-02-18
2023,2,19,14.25,0,2023-02-19
2023,2,20,14.402,0,2023-02-20
2023,2,21,14.339,0,2023-02-21
2023,2,22,14.343,0,2023-02-22
2023,2,23,14.359,0,2023-02-23
2023,2,24,14.318,0,2023-02-24
2023,2,25,14.34,0,2023-02-25
2023,2,26,14.426,0,2023-02-26
2023,2,27,14.469,0,2023-02-27
2023,2,28,14.448,0,2023-02-28
2023,3,1,14.535,0,2023-03-01
2023,3,2,14.619,0,2023-03-02
2023,3,3,14.632,0,2023-03-03
2023,3,4,14.624,0,2023-03-04
2023,3,5,14.636,0,2023-03-05
2023,3,6,14.571,0,2023-03-06
2023,3,7,14.607,0,2023-03-07
2023,3,8,14.559,0,2023-03-08
2023,3,9,14.558,0,2023-03-09
2023,3,10,14.474,0,2023-03-10
2023,3,11,14.451,0,2023-03-11
2023,3,12,14.401,0,2023-03-12
2023,3,13,14.416,0,2023-03-13
2023,3,14,14.373,0,2023-03-14
2023,3,15,14.351,0,2023-03-15
2023,3,16,14.336,0,2023-03-16
2023,3,17,14.404,0,2023-03-17
2023,3,18,14.383,0,2023-03-18
2023,3,19,14.381,0,2023-03-19
2023,3,20,14.422,0,2023-03-20
2023,3,21,14.307,0,2023-03-21
2023,3,22,14.329,0,2023-03-22
2023,3,23,14.388,0,2023-03-23
2023,3,24,14.473,0,2023-03-24
2023,3,25,14.399,0,2023-03-25
2023,3,26,14.368,0,2023-03-26
2023,3,27,14.311,0,2023-03-27
2023,3,28,14.309,0,2023-03-28
2023,3,29,14.267,0,2023-03-29
2023,3,30,14.252,0,2023-03-30
2023,3,31,14.205,0,2023-03-31
2023,4,1,14.101,0,2023-04-01
2023,4,2,14.082,0,2023-04-02
2023,4,3,14.169,0,2023-04-03
2023,4,4,14.096,0,2023-04-04
2023,4,5,14.067,0,2023-04-05
2023,4,6,14.033,0,2023-04-06
2023,4,7,14.067,0,2023-04-07
2023,4,8,14.045,0,2023-04-08
2023,4,9,14.064,0,2023-04-09
2023,4,10,14.156,0,2023-04-10
2023,4,11,14.135,0,2023-04-11
2023,4,12,14.034,0,2023-04-12
2023,4,13,14.012,0,2023-04-13
2023,4,14,13.988,0,2023-04-14
2023,4,15,13.978,0,2023-04-15
2023,4,16,14.037,0,2023-04-16
2023,4,17,13.936,0,2023-04-17
2023,4,18,13.969,0,2023-04-18
2023,4,19,13.931,0,2023-04-19
2023,4,20,13.905,0,2023-04-20
2023,4,21,13.882,0,2023-04-21
2023,4,22,13.818,0,2023-04-22
2023,4,23,13.817,0,2023-04-23
2023,4,24,13.792,0,2023-04-24
2023,4,25,13.742,0,2023-04-25
2023,4,26,13.647,0,2023-04-26
2023,4,27,13.62,0,2023-04-27
2023,4,28,13.566,0,2023-04-28
2023,4,29,13.519,0,2023-04-29
2023,4,30,13.5,0,2023-04-30
2023,5,1,13.407,0,2023-05-01
2023,5,2,13.432,0,2023-05-02
2023,5,3,13.416,0,2023-05-03
2023,5,4,13.394,0,2023-05-04
2023,5,5,13.304,0,2023-05-05
2023,5,6,13.256,0,2023-05-06
2023,5,7,13.215,0,2023-05-07
2023,5,8,13.161,0,2023-05-08
2023,5,9,13.139,0,2023-05-09
2023,5,10,13.065,0,2023-05-10
2023,5,11,13.019,0,2023-05-11
2023,5,12,12.983,0,2023-05-12
2023,5,13,13.042,0,2023-05-13
2023,5,14,12.998,0,2023-05-14
2023,5,15,12.93,0,2023-05-15
2023,5,16,12.875,0,2023-05-16
2023,5,17,12.8,0,2023-05-17
2023,5,18,12.779,0,2023-05-18
2023,5,19,12.77,0,2023-05-19
2023,5,20,12.725,0,2023-05-20
2023,5,21,12.673,0,2023-05-21
2023,5,22,12.581,0,2023-05-22
2023,5,23,12.515,0,2023-05-23
2023,5,24,12.516,0,2023-05-24
2023,5,25,12.42,0,2023-05-25
2023,5,26,12.355,0,2023-05-26
2023,5,27,12.188,0,2023-05-27
2023,5,28,12.215,0,2023-05-28
2023,5,29,12.129,0,2023-05-29
2023,5,30,12.094,0,2023-05-30
2023,5,31,12.079,0,2023-05-31
2023,6,1,11.937,0,2023-06-01
2023,6,2,11.89,0,2023-06-02
2023,6,3,11.861,0,2023-06-03
2023,6,4,11.824,0,2023-06-04
2023,6,5,11.801,0,2023-06-05
2023,6,6,11.71,0,2023-06-06
2023,6,7,11.589,0,2023-06-07
2023,6,8,11.565,0,2023-06-08
2023,6,9,11.567,0,2023-06-09
2023,6,10,11.473,0,2023-06-10
2023,6,11,11.399,0,2023-06-11
2023,6,12,11.333,0,2023-06-12
2023,6,13,11.223,0,2023-06-13
2023,6,14,11.137,0,2023-06-14
2023,6,15,11.095,0,2023-06-15
2023,6,16,11.046,0,2023-06-16
2023,6,17,11.058,0,2023-06-17
2023,6,18,11.009,0,2023-06-18
2023,6,19,10.921,0,2023-06-19
2023,6,20,10.719,0,2023-06-20
2023,6,21,10.554,0,2023-06-21
2023,6,22,10.531,0,2023-06-22
2023,6,23,10.482,0,2023-06-23
2023,6,24,10.419,0,2023-06-24
2023,6,25,10.258,0,2023-06-25
2023,6,26,10.074,0,2023-06-26
2023,6,27,9.985,0,2023-06-27
2023,6,28,9.829,0,2023-06-28
2023,6,29,9.73,0,2023-06-29
2023,6,30,9.603,0,2023-06-30
2023,7,1,9.422,0,2023-07-01
2023,7,2,9.431,0,2023-07-02
2023,7,3,9.368,0,2023-07-03
2023,7,4,9.269,0,2023-07-04
2023,7,5,9.161,0,2023-07-05
2023,7,6,9.109,0,2023-07-06
2023,7,7,9.033,0,2023-07-07
2023,7,8,8.993,0,2023-07-08
2023,7,9,8.906,0,2023-07-09
2023,7,10,8.846,0,2023-07-10
2023,7,11,8.803,0,2023-07-11
2023,7,12,8.679,0,2023-07-12
2023,7,13,8.538,0,2023-07-13
2023,7,14,8.432,0,2023-07-14
2023,7,15,8.261,0,2023-07-15
2023,7,16,8.179,0,2023-07-16
2023,7,17,8.091,0,2023-07-17
2023,7,18,8.1,0,2023-07-18
2023,7,19,7.94,0,2023-07-19
2023,7,20,7.767,0,2023-07-20
2023,7,21,7.649,0,2023-07-21
2023,7,22,7.545,0,2023-07-22
2023,7,23,7.461,0,2023-07-23
2023,7,24,7.456,0,2023-07-24
2023,7,25,7.399,0,2023-07-25
2023,7,26,7.353,0,2023-07-26
2023,7,27,7.251,0,2023-07-27
2023,7,28,7.118,0,2023-07-28
2023,7,29,7.035,0,2023-07-29
2023,7,30,6.956,0,2023-07-30
2023,7,31,6.869,0,2023-07-31
2023,8,1,6.755,0,2023-08-01
2023,8,2,6.806,0,2023-08-02
2023,8,3,6.696,0,2023-08-03
2023,8,4,6.555,0,2023-08-04
2023,8,5,6.371,0,2023-08-05
2023,8,6,6.213,0,2023-08-06
2023,8,7,6.213,0,2023-08-07
2023,8,8,6.159,0,2023-08-08
2023,8,9,6.169,0,2023-08-09
2023,8,10,6.012,0,2023-08-10
2023,8,11,5.964,0,2023-08-11
2023,8,12,5.788,0,2023-08-12
2023,8,13,5.653,0,2023-08-13
2023,8,14,5.47,0,2023-08-14
2023,8,15,5.459,0,2023-08-15
2023,8,16,5.385,0,2023-08-16
2023,8,17,5.277,0,2023-08-17
2023,8,18,5.262,0,2023-08-18
2023,8,19,5.183,0,2023-08-19
2023,8,20,5.108,0,2023-08-20
2023,8,21,4.996,0,2023-08-21
2023,8,22,4.929,0,2023-08-22
2023,8,23,4.839,0,2023-08-23
2023,8,24,4.85,0,2023-08-24
2023,8,25,4.809,0,2023-08-25
2023,8,26,4.739,0,2023-08-26
2023,8,27,4.767,0,2023-08-27
2023,8,28,4.678,0,2023-08-28
2023,8,29,4.642,0,2023-08-29
2023,8,30,4.605,0,2023-08-30
2023,8,31,4.579,0,2023-08-31
2023,9,1,4.527,0,2023-09-01
2023,9,2,4.507,0,2023-09-02
2023,9,3,4.498,0,2023-09-03
2023,9,4,4.469,0,2023-09-04
2023,9,5,4.45,0,2023-09-05
2023,9,6,4.428,0,2023-09-06
2023,9,7,4.441,0,2023-09-07
2023,9,8,4.463,0,2023-09-08
2023,9,9,4.324,0,2023-09-09
2023,9,10,4.339,0,2023-09-10
2023,9,11,4.258,0,2023-09-11
2023,9,12,4.291,0,2023-09-12
2023,9,13,4.256,0,2023-09-13
2023,9,14,4.275,0,2023-09-14
2023,9,15,4.255,0,2023-09-15
2023,9,16,4.266,0,2023-09-16
2023,9,17,4.244,0,2023-09-17
2023,9,18,4.267,0,2023-09-18
2023,9,19,4.253,0,2023-09-19
2023,9,20,4.258,0,2023-09-20
2023,9,21,4.313,0,2023-09-21
2023,9,22,4.313,0,2023-09-22
2023,9,23,4.352,0,2023-09-23
2023,9,24,4.416,0,2023-09-24
